dataset,collection,file_id,relative_path,rows,columns,size_bytes,sha256
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1l_vp1l_lvpn_vp1l_lvpn_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1l_VP1l+_lvPN_VP1l+_lvPN_R_1_glomerular_LN_synapses.csv,41,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5478,c2388e2a122de4d561f73c3d124c514e73dbc1658916f87842c4ab34948d70c4
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1l_vp1l_lvpn_vp1l_lvpn_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1l_VP1l+_lvPN_VP1l+_lvPN_R_2_glomerular_LN_synapses.csv,22,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,3050,4952ed63b250a1608cb890de04f2ed9bf3b410d7ade5c03f828da2a7ccbbaa7f
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1l_vp3_vp1l_ivpn_vp3_vp1l_ivpn_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1l_VP3+VP1l_ivPN_VP3+VP1l_ivPN_0_glomerular_LN_synapses.csv,69,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9240,2fc86a6a96e68483cf40644a879b099597f0cb5c2025a9a3ae179fa8d283eb0f
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1l_vp3_vp1l_ivpn_vp3_vp1l_ivpn_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1l_VP3+VP1l_ivPN_VP3+VP1l_ivPN_1_glomerular_LN_synapses.csv,66,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8850,7fb3b2a6f01dc556c931d5cbe4db8b2755c02f976a3a813cb1054adc91e116cd
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1m_vp1m_vp2_lvpn2_vp1m_vp2_lvpn2_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1m_VP1m+VP2_lvPN2_VP1m+VP2_lvPN2_R_0_glomerular_LN_synapses.csv,46,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6205,346a4b7d145a4972f7328ca85c8a1926ac9ef443b8ebf025eec9b403862a1313
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1m_vp1m_vp2_lvpn2_vp1m_vp2_lvpn2_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1m_VP1m+VP2_lvPN2_VP1m+VP2_lvPN2_R_1_glomerular_LN_synapses.csv,56,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7498,7782f0efd1dbb4df718fe7f81f6def217f3705e67804e715cae35c005c1a1600
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1m_vp1m_vp2_lvpn2_vp1m_vp2_lvpn2_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1m_VP1m+VP2_lvPN2_VP1m+VP2_lvPN2_R_2_glomerular_LN_synapses.csv,51,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6901,1c1eeeea0ab985659da0950c2317e0ba5112dc83ad2f0d8f0057ececf687fc13
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1m_vp1m_vp5_ilpn_vp1m_vp5_ilpn_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1m_VP1m+VP5_ilPN_VP1m+VP5_ilPN_0_glomerular_LN_synapses.csv,78,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10373,3dac697b2056ec98142d4e8c56b66e94503ba3d11ea3ebd01ffbb82f698de25d
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1m_vp1m_vp5_ilpn_vp1m_vp5_ilpn_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1m_VP1m+VP5_ilPN_VP1m+VP5_ilPN_1_glomerular_LN_synapses.csv,69,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9206,99fd91e1d4d24d86154d6430146156e494fa5d6646ac45b16fc106da42e8d691
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1m_vp1m_lvpn_vp1m_lvpn_t2alt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1m_VP1m+_lvPN_VP1m+_lvPN(t2ALT)_R_0_glomerular_LN_synapses.csv,52,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6770,8dfbc6d627acb900f784df7f43c4e11ebef6fe6e633a5062387cfd4c79dd7968
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1m_vp1m_lvpn_vp1m_lvpn_t2alt_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1m_VP1m+_lvPN_VP1m+_lvPN(t2ALT)_R_1_glomerular_LN_synapses.csv,57,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7423,9dac1f7066ed5f6d16e9816e21128cf341abdb1084ec5e2911e62e391da7357f
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp1m_vp1m_l2pn_vp1m_l2pn_lalt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP1m_VP1m_l2PN_VP1m_l2PN(lALT)_R_0_glomerular_LN_synapses.csv,87,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,11665,d36c545ac15b7160bcf1a5eef15c8d44082fccd707e1efccfa0c8b02549e70b6
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp2_vp1m_vp2_lvpn1_vp1m_vp2_lvpn1_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP2_VP1m+VP2_lvPN1_VP1m+VP2_lvPN1_R_0_glomerular_LN_synapses.csv,40,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5382,71cadddb525309e4befb88fd32d40a71a943db91779f65cc54b1dceb30b4235f
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp2_vp1m_vp2_lvpn2_vp1m_vp2_lvpn2_r_3_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP2_VP1m+VP2_lvPN2_VP1m+VP2_lvPN2_R_3_glomerular_LN_synapses.csv,39,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5243,b5ba755ed75ef4dede401603d49bc43bf794e0eb9a5dfdfa9ec0d285fc09229f
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp2_vp2_vc5_l2pn_vp2_vc5_l2pn_lalt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP2_VP2+VC5_l2PN_VP2+VC5_l2PN(lALT)_R_0_glomerular_LN_synapses.csv,32,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,4379,584358bce9fe258ade11ab0738311944f6c21c54946c21b43ed677502946cedb
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp2_vp2_adpn_vp2_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP2_VP2+_adPN_VP2+_adPN_R_0_glomerular_LN_synapses.csv,48,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6436,b2be2c225c1edd35ae52a976e91d1559769666fe8b09a2d6cfbee929b09cf56e
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp2_vp2_adpn_vp2_adpn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP2_VP2_adPN_VP2_adPN_R_0_glomerular_LN_synapses.csv,81,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10856,67ade6ba0fcd2e22e31328a350692d9effa232ef1fee6416556a060054fa3912
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp2_vp2_l2pn_vp2_l2pn_lalt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP2_VP2_l2PN_VP2_l2PN(lALT)_R_0_glomerular_LN_synapses.csv,49,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6619,51f0b92fe7ef6a61f01f5d757e1ba385f9ffd3bcb118889f275608b9d3024958
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp2andsez_vp2_z_lvpn_vp2_z_lvpn_unial_sez_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP2andSEZ_VP2+Z_lvPN_VP2+Z_lvPN(uniAL+SEZ)_R_0_glomerular_LN_synapses.csv,9,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,1356,724ca0dfc5b823ef35350bedc4ac91684f0ba6387f29d1fa6f7b2734629c0460
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp3_vp3_l2pn_vp3_l2pn_t10alt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP3_VP3+_l2PN_VP3+_l2PN(t10ALT)_R_0_glomerular_LN_synapses.csv,44,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6040,0037b8c44b256df25505446b5817cbb0512e8696b72d95da9ced00cb5bdbff76
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp3_vp3_l2pn_vp3_l2pn_t10alt_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP3_VP3+_l2PN_VP3+_l2PN(t10ALT)_R_1_glomerular_LN_synapses.csv,25,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,3470,52dcff78652d3a1565cfe2b176a6f04bde735419ee60228361d0d838082ca491
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp3_vp3_vpn_vp3_vpn_t10alt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP3_VP3+_vPN_VP3+_vPN(t10ALT)_R_0_glomerular_LN_synapses.csv,41,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5363,a4f46780c8b58b4fc581dd5940945139ccd4623ec2055344148672d2ad2697e1
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp4_vp4_vl1_l2pn_vp4_vl1_l2pn_t3alt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP4_VP4+VL1_l2PN_VP4+VL1_l2PN(t3ALT)_R_0_glomerular_LN_synapses.csv,58,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7834,ff999a1689447097d19158f4d64ba498f3b7fdd818c9a4cd00905e0f9581cea2
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp4_vp4_vpn_vp4_vpn_mlalt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP4_VP4+_vPN_VP4+_vPN(mlALT)_R_0_glomerular_LN_synapses.csv,34,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,4544,da717ba5a366c5f141e124b278d0703cf776cc0fc80593618e4878a4f925dbc4
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp4_vp4_vpn_vp4_vpn_mlalt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP4_VP4_vPN_VP4_vPN(mlALT)_R_0_glomerular_LN_synapses.csv,39,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5242,80583ac5e3b242fbbc1a822b8e8f07f6f0d5033fc28331160b356445f3635195
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp5_vp5_vp2_l2pn_vp5_vp2_l2pn_t10alt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP5_VP5+VP2_l2PN_VP5+VP2_l2PN(t10ALT)_R_0_glomerular_LN_synapses.csv,50,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6760,75dfd8138296192381f7ccb9724d2428abd720a9bba7dc2a15f24626bd0ac66c
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp5_vp5_vp2_l2pn_vp5_vp2_l2pn_t10alt_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP5_VP5+VP2_l2PN_VP5+VP2_l2PN(t10ALT)_R_1_glomerular_LN_synapses.csv,63,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8415,b9ad865c6d8d86697c7a0e95ab4b9898db2e900c8f3ca83fb06f04b80ff3219e
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp5_vp5_vp3_l2pn_vp5_vp3_l2pn_t10alt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP5_VP5+VP3_l2PN_VP5+VP3_l2PN(t10ALT)_R_0_glomerular_LN_synapses.csv,42,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5791,6165be82cdbe820c5446735c34e7dba6a6da01c1c07b88a06f2990ec500b8f58
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp5_vp5_z_adpn_vp5_z_adpn_unial_sez_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP5_VP5+Z_adPN_VP5+Z_adPN(uniAL+SEZ)_R_0_glomerular_LN_synapses.csv,59,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7981,5e061eb86fff91e77557086dcc386fdf4f9d3f8732b48e1a5434681af1b97f19
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_vp5_vp5_l2pn_vp5_l2pn_t10alt_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/VP5_VP5+_l2PN_VP5+_l2PN(t10ALT)_R_0_glomerular_LN_synapses.csv,42,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5772,21dc384b4911467d9f00b798ae1e43111f334dbfcd7ce69e3929acd4b82a9bb0
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_v_v_ilpn_v_ilpn_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/V_V_ilPN_V_ilPN_0_glomerular_LN_synapses.csv,79,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10320,189f2eba736fa83585ed53333ddd50d56c832c8f04cb9a84f210cbafc9163d55
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_v_v_ilpn_v_ilpn_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/V_V_ilPN_V_ilPN_1_glomerular_LN_synapses.csv,74,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9569,209e37efb7a26df14c837be6e6ebd3e4f8215bcdd97e461aa1b81ce114023aa3
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_v_v_l2pn_v_l2pn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/V_V_l2PN_V_l2PN_R_0_glomerular_LN_synapses.csv,69,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,8788,b42e722b916a91dfcec6e7a5515c05bf16dd00d4cf746bb7ce592004580537fb
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_mz_lv2pn_mz_lv2pn_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_MZ_lv2PN_MZ_lv2PN_R_0_glomerular_LN_synapses.csv,82,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10707,b53f98c0035e53ae1374684305c4b8f8bdfecaa5ee4c691f2e94e15d36703439
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_mz_lvpn_mz_lvpn_multial_sez_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_MZ_lvPN_MZ_lvPN(multiAL+SEZ)_R_0_glomerular_LN_synapses.csv,20,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,2820,7d6e034df749ca81427c2ca9ec83e63b8cc5f45944198c08d94c364681ca7054
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm3_m_adpnm3_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm3_M_adPNm3_R_0_glomerular_LN_synapses.csv,120,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,16020,e3d07f5b8447c2884c11a6f98355cca87f49e6b0df6401046b46355049b1da26
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm4_m_adpnm4_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm4_M_adPNm4_R_0_glomerular_LN_synapses.csv,48,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6272,4cd65e98f6d07c1a32771a9b4a8451fb90e595ddf06c41d3bb794e9532eac666
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm4_m_adpnm4_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm4_M_adPNm4_R_1_glomerular_LN_synapses.csv,46,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6054,322146b2ca536ad8fccbd1df6efe8faeebc55ba58c754dac8ceca95926b41b0e
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm5_m_adpnm5_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm5_M_adPNm5_R_0_glomerular_LN_synapses.csv,46,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5987,4f4d31ab9f71e64a562546534ce5ddb2178d22e67135b5f6119100980cc5b03a
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm5_m_adpnm5_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm5_M_adPNm5_R_1_glomerular_LN_synapses.csv,39,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5174,5813e597a9090081cc1d9d9957492da0dfac533122c01c23a44beb2ed5ec1e31
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm5_m_adpnm5_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm5_M_adPNm5_R_2_glomerular_LN_synapses.csv,39,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5134,93bc367b060860afd8220e54f06f111a41d70e7caa8bc45da425d63341a381eb
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm6_m_adpnm6_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm6_M_adPNm6_R_0_glomerular_LN_synapses.csv,55,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,7072,1a4d5bdd4cc7a4a3afa01068091dd5e635be97552ec4196df9369dfaab46c89a
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm7_m_adpnm7_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm7_M_adPNm7_R_0_glomerular_LN_synapses.csv,40,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5370,b9c1d4009a0a526479cb0f3e10b80bfb7f32244d7e162c5faf9089e44415428f
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm8_m_adpnm8_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm8_M_adPNm8_R_0_glomerular_LN_synapses.csv,71,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,9168,2545e634d3f81e1263aaa2abae7e814e9f4c1d3e243b876523142ee54a73ed9c
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm8_m_adpnm8_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm8_M_adPNm8_R_1_glomerular_LN_synapses.csv,50,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6466,08ea7b9b6e6eed74cf1a7c57d84bf4b335d9ee0d81edd5ca015841126c6c01b9
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_adpnm8_m_adpnm8_r_2_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_adPNm8_M_adPNm8_R_2_glomerular_LN_synapses.csv,47,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,6215,4e88a0bc39913ffd484b63e2de5370fa4b5bd09d7771826434aa527e8a213f11
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_ilpn8t91_m_ilpn8t91_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_ilPN8t91_M_ilPN8t91_R_0_glomerular_LN_synapses.csv,83,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10891,7c42635ab0a69fa54d0616b21d38c2c3b0e467bc692e1687f4212a30e48a8fe4
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_ilpnm90_m_ilpnm90_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_ilPNm90_M_ilPNm90_R_0_glomerular_LN_synapses.csv,105,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,13893,544ec235349686a89db8b76b24c8aa24b2d524802b51635c6ac82d15fe12288b
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_impnl92_m_impnl92_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_imPNl92_M_imPNl92_R_0_glomerular_LN_synapses.csv,93,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,12160,fe2f54cc4e9c6a76b9173fccad5421ab70c71289609a41215f69557e72bc6dce
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_l2pn10t19_m_l2pn10t19_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_l2PN10t19_M_l2PN10t19_R_0_glomerular_LN_synapses.csv,30,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,4138,838635531e237b6e29da5c06b31dacb04540b179c6a6b53d36ca65efd9865534
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_l2pn10t19_m_l2pn10t19_r_1_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_l2PN10t19_M_l2PN10t19_R_1_glomerular_LN_synapses.csv,43,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,5769,1488fd1e43826d380da628bd29d63a6628ac8c2fb2303872e038634382d34cb7
hemibrain,pn_from_ln_connections,hemibrain_pn_from_ln_connections_mpn_m_l2pn3t18_m_l2pn3t18_r_0_glomerular_ln_synapses,hemibrain/pn_from_ln_connections/mPN_M_l2PN3t18_M_l2PN3t18_R_0_glomerular_LN_synapses.csv,75,bodyId_pre|bodyId_post|roi|weight|bodyid_x|glomerulus|bodyid_y|name|connectivity.type|cell.type|group|class|PN_total_connections|PN_from_LN_perct,10110,81d0adabe172788c1091f9d02743eaad16d475be0800fd35dd5ccb8852fda7ee
