bodyId_pre,bodyId_post,weight,type_pre,type_post,instance_pre,instance_post,conn_roiInfo
1951966333,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC3(R)': {'pre': 1, 'post': 1}}"
1951987988,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1951988130,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1952985248,1447205602,1,,M_vPNml83,LN(AL)?,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
1952985248,1671952694,1,,M_lvPNm24,LN(AL)?,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1974864349,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP2(R)': {'pre': 1}}"
1975878958,1700307582,1,VP2_adPN,M_l2PNl21,VP2_adPN_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 1, 'post': 1}}"
1977579449,609924156,1,VA2_adPN,M_lvPNm39,VA2_adPN_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
1977890767,1671952694,1,HRN_VP4,M_lvPNm24,HRN_VP4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
1978573010,609924156,1,VES013,M_lvPNm39,VES013_R,M_lvPNm39_R,"{'mALT(R)': {'pre': 1, 'post': 1}}"
1978900029,1693827279,1,,M_adPNm8,,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1l(R)': {'pre': 1, 'post': 1}}"
1978908720,1671952694,1,HRN_VP1d,M_lvPNm24,HRN_VP1d_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1d(R)': {'pre': 1, 'post': 1}}"
1979547954,1700307582,1,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
1980234245,609924156,1,,M_lvPNm39,,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
1980312450,1447205602,1,ORN_VM7v,M_vPNml83,ORN_VM7v,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}}"
1980657565,1447205602,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1980937578,1693827279,1,,M_adPNm8,,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1981274451,1693827279,1,,M_adPNm8,,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
1981672040,697145036,1,ORN_VM5d,M_vPNml83,ORN_VM5d,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1981991229,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1982669251,1700307582,1,ORN_VA6,M_l2PNl21,ORN_VA6,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1982673199,1700307582,1,ORN_VA6,M_l2PNl21,ORN_VA6,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1982703651,697145036,1,,M_vPNml83,,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
1983018505,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1983364112,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
1983377791,697145036,1,ORN_VM5v,M_vPNml83,ORN_VM5v,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2008579902,1671952694,1,HRN_VP4,M_lvPNm24,HRN_VP4_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
2009300498,1943811511,1,,M_lvPNm31,,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
2009309542,1447205602,1,,M_vPNml83,,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
2009612004,1700307582,1,TRN_VP1m,M_l2PNl21,TRN_VP1m_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 1, 'post': 1}}"
2010000253,1671952694,1,ORN_VM7d,M_lvPNm24,ORN_VM7d,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}}"
2010677625,1447205602,1,,M_vPNml83,,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7d(R)': {'pre': 1, 'post': 1}}"
2010928256,609924156,1,ORN_VL2a,M_lvPNm39,ORN_VL2a_L,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
2010937101,609924156,1,ORN_VL2p,M_lvPNm39,ORN_VL2p_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
2011705413,1819326555,1,ORN_VM5v,M_vPNml89,ORN_VM5v,M_vPNml89_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5d(R)': {'pre': 1, 'post': 1}}"
2011705564,1819326555,1,,M_vPNml89,,M_vPNml89_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2011705620,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
2011705714,1943811511,1,ORN_VC4,M_lvPNm31,ORN_VC4,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2012318417,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'post': 1}}"
2012698272,697145036,1,ORN_VC1,M_vPNml83,ORN_VC1_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
2012728682,1447205602,1,ORN_VC4,M_vPNml83,ORN_VC4,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2012728682,1943811511,1,ORN_VC4,M_lvPNm31,ORN_VC4,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2013333009,1671952694,1,lLN17,M_lvPNm24,lLN17_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA1d(R)': {'pre': 1, 'post': 1}}"
2013371258,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
2013751519,609924156,1,ORN_VA3,M_lvPNm39,ORN_VA3,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
2013751519,1700307582,1,ORN_VA3,M_l2PNl21,ORN_VA3,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
2014360299,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA1d(R)': {'pre': 1, 'post': 1}}"
2014386430,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
2014398891,1671952694,1,ORN_VA6,M_lvPNm24,ORN_VA6,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
2038638855,1671952694,1,ORN_VC5,M_lvPNm24,ORN_VC5,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2039662922,1700307582,1,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2040301572,2383731281,1,lLN11,M_vPNml51,lLN11_R,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2040344064,1700307582,1,M_adPNm5,M_l2PNl21,M_adPNm5_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
2040939849,1700307582,1,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
2041281083,1700307582,1,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
2041285477,1700307582,1,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
2041354880,1943811511,1,,M_lvPNm31,,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
2041621893,609924156,1,lLN2P_a,M_lvPNm39,lLN2P_a(Patchy)_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DP1m(R)': {'pre': 1, 'post': 1}}"
2041621893,1671952694,1,lLN2P_a,M_lvPNm24,lLN2P_a(Patchy)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC4(R)': {'pre': 1, 'post': 1}}"
2041708508,1447205602,1,,M_vPNml83,,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM7v(R)': {'pre': 1, 'post': 1}}"
2041962740,609924156,1,ORN_VL2a,M_lvPNm39,ORN_VL2a_L,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2a(R)': {'pre': 1, 'post': 1}}"
2042325629,1693827279,1,,M_adPNm8,,M_adPNm8_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
2042399821,1671952694,1,ORN_VC4,M_lvPNm24,ORN_VC4,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2042736270,697145036,1,,M_vPNml83,,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VM5v(R)': {'pre': 1, 'post': 1}}"
2042736270,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2043422546,1943811511,1,,M_lvPNm31,,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2044445714,609924156,1,,M_lvPNm39,LN,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2044786781,609924156,1,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2045775042,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
2064165421,1671952694,1,V_ilPN,M_lvPNm24,V_ilPN,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-V(R)': {'pre': 1, 'post': 1}}"
2069644133,1671952694,1,VP5+_l2PN,M_lvPNm24,VP5+_l2PN(t10ALT)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP5(R)': {'pre': 1, 'post': 1}}"
2069644133,1700307582,1,VP5+_l2PN,M_l2PNl21,VP5+_l2PN(t10ALT)_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP5(R)': {'pre': 1, 'post': 1}}"
2069652905,609924156,1,OA-VUMa5,M_lvPNm39,OA-VUMa5_R,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DL2v(R)': {'pre': 1, 'post': 1}}"
2069652905,697145036,1,OA-VUMa5,M_vPNml83,OA-VUMa5_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC2(R)': {'pre': 1, 'post': 1}}"
2069652905,1819326555,1,OA-VUMa5,M_vPNml89,OA-VUMa5_R,M_vPNml89_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP1m(R)': {'pre': 1, 'post': 1}}"
2069652905,1943811511,1,OA-VUMa5,M_lvPNm31,OA-VUMa5_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DC3(R)': {'pre': 1, 'post': 1}}"
2070351714,1700307582,1,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2070692530,1700307582,1,ORN_VC5,M_l2PNl21,ORN_VC5_L,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2071034348,1700307582,1,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2071711245,1447205602,1,ORN_VC3l,M_vPNml83,ORN_VC3l,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
2071974975,1700307582,1,ORN_VL2p,M_l2PNl21,ORN_VL2p_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VL2p(R)': {'pre': 1, 'post': 1}}"
2072385556,1943811511,1,,M_lvPNm31,,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
2072398225,2383731281,1,ORN_VC3l,M_vPNml51,ORN_VC3l,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
2073067325,1671952694,1,ORN_VC4,M_lvPNm24,ORN_VC4,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2073075693,1671952694,1,ORN_VC4,M_lvPNm24,ORN_VC4,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2073390652,1447205602,1,ORN_VC1,M_vPNml83,ORN_VC1_R,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
2074064506,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA7m(R)': {'pre': 1, 'post': 1}}"
2074103171,1943811511,1,,M_lvPNm31,,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2074116346,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2074116546,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2074440282,1447205602,1,ORN_VC4,M_vPNml83,ORN_VC4,M_vPNml83_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC4(R)': {'pre': 1, 'post': 1}}"
2075131125,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2075139532,1671952694,1,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2075812985,2383731281,1,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2075817127,2383731281,1,,M_vPNml51,,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2076158214,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2076158214,2383731281,1,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2076158292,2383731281,1,,M_vPNml51,,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2076166334,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2076464674,2383731281,1,,M_vPNml51,,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA6(R)': {'pre': 1, 'post': 1}}"
2100001102,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}}"
2100010400,1671952694,1,VP5+VP2_l2PN,M_lvPNm24,VP5+VP2_l2PN(t10ALT)_R,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-V(R)': {'pre': 1, 'post': 1}}"
2100666288,1700307582,1,v2LN39A,M_l2PNl21,v2LN39a_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP5(R)': {'pre': 1, 'post': 1}}"
2101015643,1819326555,1,v2LN41,M_vPNml89,v2LN41_R,M_vPNml89_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VP4(R)': {'pre': 1, 'post': 1}}"
2101719157,1700307582,1,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2101723222,1700307582,1,ORN_VC5,M_l2PNl21,ORN_VC5,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2102055832,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2102400686,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC5(R)': {'pre': 1, 'post': 1}}"
2103079192,1700307582,1,ORN_VC3l,M_l2PNl21,ORN_VC3l_R,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC1(R)': {'pre': 1, 'post': 1}}"
2103756445,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
2104127682,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC3l(R)': {'pre': 1, 'post': 1}}"
2104404475,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}}"
2104806086,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2105086391,1943811511,1,lLN2P_c,M_lvPNm31,lLN2P_c(Patchy)_R,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-DA1(R)': {'pre': 1, 'post': 1}}"
2105448977,1943811511,1,ORN_VC2,M_lvPNm31,ORN_VC2,M_lvPNm31_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
2105449028,609924156,1,ORN_VC2,M_lvPNm39,ORN_VC2,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA4(R)': {'pre': 1, 'post': 1}}"
2105492020,609924156,1,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2105492020,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2105833634,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2105833811,2383731281,1,,M_vPNml51,,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2105833890,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2105833890,2383731281,1,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106156919,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA7m(R)': {'pre': 1, 'post': 1}}"
2106161668,1671952694,1,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106166015,1671952694,1,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106166015,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106166015,2383731281,1,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106174694,609924156,1,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106507156,609924156,1,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106507156,2383731281,1,ORN_VA2,M_vPNml51,ORN_VA2,M_vPNml51_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106510776,609924156,1,,M_lvPNm39,,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106514945,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106822016,1671952694,1,ORN_VA7m,M_lvPNm24,ORN_VA7m,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VC2(R)': {'pre': 1, 'post': 1}}"
2106822016,1700307582,1,ORN_VA7m,M_l2PNl21,ORN_VA7m,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA3(R)': {'pre': 1, 'post': 1}}"
2106839180,1700307582,1,,M_l2PNl21,,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA7m(R)': {'pre': 1, 'post': 1}}"
2106847803,609924156,1,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106847811,609924156,1,ORN_VA2,M_lvPNm39,ORN_VA2,M_lvPNm39_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106847811,1671952694,1,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106847811,1700307582,1,ORN_VA2,M_l2PNl21,ORN_VA2,M_l2PNl21_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2106852036,1671952694,1,,M_lvPNm24,,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
2107184765,1671952694,1,ORN_VA2,M_lvPNm24,ORN_VA2,M_lvPNm24_R,"{'AL(R)': {'pre': 1, 'post': 1}, 'AL-VA2(R)': {'pre': 1, 'post': 1}}"
